Direction,Elevator,Floor,Garden,Layout,Region,Price,Renovation,Size,Year
南,无电梯,低楼层(共6层),四季绿城,2室2厅,宝山,450,精装,88.75,1995
南,有电梯,中楼层(共16层),联洋花园(一期),3室2厅,浦东,1150,精装,132.63,1995
南,有电梯,低楼层(共26层),仁恒河滨城(一期),5室3厅,浦东,2080,精装,226.17,1995
南,无电梯,高楼层(共6层),山水景苑,3室1厅,松江,390,毛坯,116.73,1995
南,无电梯,中楼层(共6层),江海新村,2室2厅,奉贤,162,其他,81,1995
南,无电梯,高楼层(共6层),新泾五村,1室1厅,长宁,240,其他,49.7,1995
南北,有电梯,低楼层(共20层),惠民公寓,2室1厅,宝山,385,精装,90.13,1995
南北,有电梯,中楼层(共18层),中环一号(三期),3室2厅,宝山,560,精装,99.75,1995
南北,无电梯,中楼层(共5层),万科桂馨苑,3室2厅,闵行,740,简装,132.8,1995
南,无电梯,中楼层(共6层),由由四村,2室1厅,浦东,249,简装,51.8,1995
南,有电梯,高楼层(共9层),锦绣江南(一期),3室2厅,闵行,770,精装,118.55,1995
南北,有电梯,中楼层(共11层),浦江世博家园十五街坊,2室2厅,闵行,346,精装,79.42,1995
南,有电梯,高楼层(共24层),宝地东花园,2室2厅,杨浦,810,精装,95.49,1995
南,无电梯,中楼层(共6层),文化花园清华苑,3室2厅,杨浦,740,其他,124.3,1995
南,有电梯,低楼层(共37层),尚海湾豪庭,3室2厅,徐汇,1650,精装,165.93,1995
南,有电梯,高楼层(共22层),山水国际,3室2厅,浦东,1570,精装,148.39,1995
南,有电梯,低楼层(共14层),绿洲康城亲水湾(中央区),3室2厅,浦东,515,精装,108.96,1995
南,无电梯,高楼层(共6层),杨镇新村,2室1厅,浦东,340,简装,84.58,1995
南,无电梯,高楼层(共6层),昱龙家园,2室2厅,浦东,265,毛坯,74,1995
南,有电梯,低楼层(共22层),中星宜川花苑,2室1厅,普陀,385,精装,69.37,1995
南北,,低楼层(共14层),仁和都市花园,3室2厅,浦东,605,其他,93,1995
东南南,有电梯,中楼层(共7层),北蒙三小区,1室0厅,黄浦,295,简装,34.4,1995
南,无电梯,低楼层(共6层),金泽苑,2室2厅,浦东,460,简装,87.34,1995
南,无电梯,低楼层(共6层),昌四小区,1室1厅,浦东,230,精装,45.01,1995
南,,中楼层(共19层),云华公寓,2室2厅,静安,740,简装,101.61,1995
南北,有电梯,高楼层(共17层),春申景城湖畔林语,3室2厅,闵行,895,精装,123.74,1995
南,有电梯,高楼层(共18层),宝虹水岸景苑,2室2厅,宝山,305,毛坯,77.94,1995
南北,无电梯,中楼层(共6层),东方悦居,1室1厅,浦东,310,毛坯,53.55,1995
南,无电梯,中楼层(共6层),万荣小区,2室1厅,上海周边,295,简装,55.11,1995
南,无电梯,低楼层(共6层),齐二小区,1室1厅,浦东,208,简装,40.01,1995
南,无电梯,低楼层(共6层),牡丹路186弄,2室1厅,浦东,420,毛坯,66.18,1995
南,无电梯,低楼层(共6层),运光小区,1室1厅,虹口,200,简装,38,1995
南,无电梯,中楼层(共6层),水丰路61弄,2室1厅,杨浦,430,其他,69.99,1995
南,无电梯,中楼层(共5层),昌鑫花园(公寓),2室2厅,松江,315,毛坯,87.14,1995
南北,有电梯,低楼层(共13层),一品漫城(四期)(公寓),2室2厅,闵行,470,其他,83.21,1995
南,无电梯,低楼层(共6层),歌林春天馨园,2室1厅,闸北,745,精装,92.37,1995
南,有电梯,高楼层(共18层),华容小区,1室1厅,徐汇,295,简装,40.81,1995
南,无电梯,中楼层(共7层),永兴路300号,1室0厅,闸北,235,其他,34.57,1995
南,无电梯,高楼层(共6层),万登花苑,3室2厅,杨浦,728,精装,143.13,1995
南,有电梯,低楼层(共18层),宝宸共和家园,2室2厅,宝山,500,精装,98.83,1995
南北,无电梯,中楼层(共6层),嘉和坊,1室1厅,嘉定,210,毛坯,47.43,1995
东南,无电梯,高楼层(共6层),长桥一村,2室1厅,徐汇,430,简装,66.75,1995
南,无电梯,低楼层(共6层),锦苑小区(虹口),1室1厅,虹口,185,简装,36.42,1995
南,无电梯,中楼层(共6层),淞南七村,1室1厅,宝山,195,简装,48.61,1995
南北,有电梯,低楼层(共16层),新梅共和城,3室2厅,闸北,800,毛坯,119.77,1995
南北,有电梯,高楼层(共17层),春申景城湖畔林语,5室2厅,闵行,1380,简装,190.74,1995
东南,有电梯,中楼层(共11层),碧云东方公寓,3室2厅,浦东,1150,精装,142.66,1995
南北,有电梯,低楼层(共27层),盘古天地,4室2厅,嘉定,455,精装,128.04,1995
南,有电梯,中楼层(共19层),仁恒森兰雅苑(二期),4室2厅,浦东,1485,精装,212,1995
南,无电梯,高楼层(共5层),菊泉新城(陆翔路678弄),2室2厅,宝山,275,其他,89.65,1995
南,有电梯,低楼层(共24层),东五小区(虹口),2室1厅,虹口,453,简装,66.13,1995
南,无电梯,中楼层(共7层),康泰新城,4室2厅,宝山,550,简装,134.37,1995
南,无电梯,中楼层(共6层),南杨小区(长清路),2室1厅,浦东,280,精装,55,1995
南,有电梯,低楼层(共16层),京西大楼,2室1厅,静安,475,简装,55,1995
南,无电梯,中楼层(共5层),八一小区,2室0厅,虹口,254,简装,45.74,1995
南,无电梯,低楼层(共6层),普乐二村,2室1厅,闵行,225,毛坯,61.86,1995
南,有电梯,低楼层(共8层),皇都花园(公寓),3室2厅,闵行,1300,精装,169.99,1995
南,有电梯,中楼层(共34层),中宁大楼,2室1厅,普陀,490,简装,82.22,1995
南,无电梯,高楼层(共6层),古美小区,2室1厅,闵行,270,精装,59.82,1995
南,有电梯,高楼层(共18层),汇锦城二期,2室2厅,浦东,260,毛坯,89,1995
南,有电梯,中楼层(共11层),新凯二期,3室2厅,松江,328,简装,97.5,1995
南,有电梯,中楼层(共13层),铂金华府,2室2厅,宝山,698,精装,99.44,1995
南,无电梯,低楼层(共6层),长风一村小区,2室1厅,普陀,340,简装,61.02,1995
南,无电梯,高楼层(共6层),福海小区,1室1厅,黄浦,300,精装,42,1995
南,有电梯,高楼层(共17层),金地自在城(二期),3室2厅,松江,338,精装,94.05,1995
南北,有电梯,低楼层(共14层),欣佳宝邸,3室2厅,闵行,290,毛坯,98.91,1995
南,无电梯,低楼层(共6层),梅陇九村,1室1厅,徐汇,200,毛坯,43.07,1995
南,,低楼层(共16层),农房唐镇壹号,2室2厅,浦东,435,精装,109,1995
南西南,有电梯,低楼层(共32层),艾格美国际公寓,2室1厅,静安,980,精装,100.69,1995
南,有电梯,中楼层(共14层),金碧汇虹苑,2室2厅,奉贤,215,其他,100.93,1995
南,无电梯,高楼层(共6层),龙柏七村,2室1厅,闵行,375,简装,74.4,1995
南,无电梯,高楼层(共6层),光华园,3室1厅,徐汇,638,简装,80.82,1995
南,有电梯,低楼层(共24层),陆家嘴花园(一期),2室2厅,浦东,1130,精装,108.86,1995
南,无电梯,高楼层(共6层),文汇小区(浦东),2室1厅,浦东,275,精装,64.1,1995
西,无电梯,低楼层(共6层),仙霞别墅,2室1厅,长宁,420,精装,61,1995
南,无电梯,高楼层(共6层),普陀四村,1室1厅,普陀,215,精装,37.9,1995
南,有电梯,低楼层(共24层),柳林公寓,3室2厅,虹口,630,精装,136.77,1995
东南,有电梯,高楼层(共23层),梅陇四村,2室1厅,徐汇,430,其他,81.68,1995
南,有电梯,低楼层(共35层),汇豪天下,3室2厅,浦东,1400,其他,145,1995
南,无电梯,高楼层(共6层),建华公寓,2室1厅,浦东,605,简装,79.79,1995
南北,有电梯,中楼层(共32层),静安城,3室2厅,静安,1080,精装,167.67,1995
南,无电梯,高楼层(共6层),长风二村风荷园,2室0厅,普陀,245,简装,43.33,1995
南,无电梯,中楼层(共6层),丰怡苑,1室1厅,浦东,206,其他,52.3,1995
南北,有电梯,低楼层(共11层),浦江宝邸北区,2室2厅,闵行,229,精装,78.17,1995
南,无电梯,高楼层(共6层),虹口玫瑰苑,3室2厅,虹口,690,精装,114.09,1995
东西,有电梯,低楼层(共17层),汇秀景苑一街坊,2室1厅,闵行,230,毛坯,80.33,1995
南北,无电梯,中楼层(共5层),金港花园(公寓),3室2厅,松江,365,简装,118.62,1995
南,有电梯,高楼层(共29层),爱邦大厦,3室2厅,徐汇,730,毛坯,161.12,1995
南,有电梯,中楼层(共18层),惠益新苑,1室1厅,浦东,150,毛坯,58.17,1995
南,无电梯,高楼层(共6层),弘扬公寓,3室2厅,浦东,800,毛坯,126.03,1995
南,有电梯,高楼层(共11层),今日丽园,4室2厅,长宁,1680,精装,268.47,1995
南,有电梯,低楼层(共11层),四季绿城,2室2厅,宝山,399,精装,88.9,1995
南北,有电梯,中楼层(共11层),万科四季花城,3室1厅,宝山,345,其他,87.69,1995
南,无电梯,高楼层(共6层),好旺花苑,1室1厅,宝山,225,精装,45.99,1995
南,无电梯,高楼层(共6层),康桥月苑,2室2厅,浦东,266,精装,72.27,1995
南,有电梯,高楼层(共17层),上海康城,2室2厅,闵行,350,精装,93.07,1995
南,有电梯,中楼层(共17层),中金海棠湾(公寓),2室1厅,浦东,438,其他,100.58,1995
南,有电梯,中楼层(共10层),银河新都,2室1厅,闵行,318,毛坯,71.74,1995
南,无电梯,中楼层(共6层),航华四村,2室1厅,闵行,275,简装,64.21,1995
南,有电梯,低楼层(共12层),香梅花园(二期),3室2厅,浦东,1250,精装,156.88,1995
东,有电梯,中楼层(共36层),凯欣豪园,1室0厅,长宁,510,精装,52.46,1995
南,无电梯,中楼层(共6层),西木小区,1室1厅,徐汇,299,精装,43.62,1995
南,无电梯,低楼层(共6层),罗山一村,1室2厅,浦东,245,其他,50.61,1995
南,,中楼层(共16层),天居玲珑湾(公寓),2室2厅,嘉定,228,精装,85.03,1995
南,有电梯,中楼层(共16层),贝尚湾(公寓),2室2厅,松江,480,其他,87.81,1995
南,有电梯,中楼层(共9层),文化花园清华苑,2室2厅,杨浦,630,其他,98.92,1995
南,有电梯,低楼层(共18层),上海绿城,2室2厅,浦东,1030,精装,121.16,1995
南,无电梯,高楼层(共6层),古美八村,2室1厅,闵行,285,其他,62.33,1995
南,有电梯,中楼层(共11层),万科时一区,3室2厅,闵行,1128,精装,128,1995
南,无电梯,中楼层(共6层),海高二村,2室1厅,浦东,192,简装,54.86,1995
南,无电梯,高楼层(共6层),杨镇新村,2室1厅,浦东,288,简装,71.45,1995
南北,无电梯,高楼层(共6层),原水小区(制造局路208弄),3室2厅,黄浦,1050,简装,139.37,1995
南,有电梯,低楼层(共12层),锦绣江南(四期),3室2厅,闵行,900,精装,141.69,1995
南,无电梯,中楼层(共6层),东兰兴城(惠兰苑),2室2厅,闵行,585,精装,97.8,1995
南北,有电梯,中楼层(共14层),博山公寓,3室2厅,浦东,570,精装,110.84,1995
南,有电梯,中楼层(共14层),金桥新城,3室2厅,浦东,710,简装,129.38,1995
南,有电梯,低楼层(共31层),圣约翰名邸,2室2厅,长宁,888,精装,99.17,1995
南,无电梯,高楼层(共6层),雪野二村,1室1厅,浦东,225,精装,36.79,1995
南北,无电梯,高楼层(共6层),嘉骏香山苑,2室2厅,宝山,360,毛坯,77.37,1995
南,无电梯,高楼层(共6层),丰庄十四街坊,2室1厅,嘉定,245,简装,60.15,1995
南北,有电梯,低楼层(共16层),上海康城,3室2厅,闵行,440,精装,129.43,1995
南,无电梯,高楼层(共6层),春港丽园(公寓),3室1厅,浦东,370,精装,88.29,1995
暂无数据,有电梯,低楼层(共14层),中冶尚城,2室2厅,浦东,510,毛坯,87.48,1995
南,有电梯,中楼层(共12层),保利御樽苑(公寓),4室2厅,浦东,1050,毛坯,191.72,1995
南,有电梯,中楼层(共18层),武定大楼,1室1厅,静安,398,精装,47.1,1995
南,无电梯,低楼层(共6层),润和苑,2室2厅,松江,270,简装,93.84,1995
南,有电梯,低楼层(共15层),云锦东方(公寓),3室2厅,徐汇,2880,精装,198.9,1995
南,无电梯,低楼层(共6层),瑞达苑,2室2厅,浦东,550,简装,80.96,1995
南北,无电梯,中楼层(共6层),鹤庆苑,3室2厅,闵行,460,简装,120.33,1995
南,无电梯,中楼层(共6层),俞一小区,2室1厅,徐汇,358,精装,56.63,1995
南,有电梯,低楼层(共37层),尚海湾豪庭,4室2厅,徐汇,2350,精装,225.04,1995
南,无电梯,中楼层(共6层),绿川小区,2室1厅,浦东,320,其他,66.68,1995
南,无电梯,低楼层(共6层),翔川家园,2室1厅,浦东,420,其他,79.75,1995
南,有电梯,低楼层(共19层),安居花苑,2室1厅,杨浦,498,简装,90.3,1995
南,有电梯,低楼层(共18层),中华新路485弄,2室1厅,闸北,480,简装,78.31,1995
南北,有电梯,中楼层(共14层),象屿都城,3室1厅,松江,369,精装,90.38,1995
东南,有电梯,高楼层(共49层),世茂滨江花园,2室2厅,浦东,1300,精装,139,1995
南北,无电梯,高楼层(共6层),丰舍西苑,2室1厅,浦东,298,精装,70.17,1995
南北,无电梯,中楼层(共6层),静安新城一区,2室2厅,闵行,425,精装,77,1995
南,有电梯,高楼层(共16层),九城湖滨国际,1室2厅,松江,300,精装,59.93,1995
南北,无电梯,高楼层(共6层),栅桥小区,2室1厅,嘉定,220,其他,68.03,1995
南,有电梯,低楼层(共26层),爱家亚洲花园,4室2厅,浦东,1180,精装,181.96,1995
南,无电梯,高楼层(共5层),德州二村,2室1厅,浦东,275,简装,53.15,1995
南,无电梯,高楼层(共6层),莲琼苑,2室2厅,浦东,485,简装,88.25,1995
南,有电梯,低楼层(共8层),菊泉新城(陆翔路698弄),2室1厅,宝山,259,其他,83.11,1995
南,有电梯,低楼层(共28层),汇豪天下,3室2厅,浦东,1288,精装,149.28,1995
南,无电梯,低楼层(共6层),金桥新城,2室2厅,浦东,490,精装,92.2,1995
南,有电梯,高楼层(共21层),当代清水园,5室3厅,浦东,2030,精装,209.24,1995
南北,无电梯,中楼层(共6层),纯翠苑,2室2厅,浦东,535,精装,89.67,1995
南,无电梯,中楼层(共5层),中天碧云,3室2厅,浦东,1200,精装,133.48,1995
南北,无电梯,中楼层(共6层),金杨七街坊,2室1厅,浦东,290,简装,58.78,1995
南,无电梯,高楼层(共6层),古美西路316弄,2室1厅,闵行,375,其他,73.42,1995
南,无电梯,中楼层(共6层),共康四村,1室1厅,闸北,170,简装,36.45,1995
东,有电梯,高楼层(共7层),蒙自新村,2室1厅,黄浦,398,毛坯,59.01,1995
南,有电梯,中楼层(共14层),海派青城,1室1厅,松江,145,毛坯,44.73,1995
南,无电梯,低楼层(共6层),华景苑,3室2厅,浦东,605,毛坯,139.41,1995
南,无电梯,高楼层(共6层),江桥二村,1室0厅,嘉定,160,精装,38.8,1995
南,有电梯,高楼层(共16层),骏景雅苑,4室2厅,宝山,730,毛坯,134,1995
南,无电梯,低楼层(共6层),新闵小区,2室1厅,闵行,215,毛坯,59.9,1995
南,无电梯,低楼层(共6层),河间路1077弄,1室1厅,杨浦,172,其他,38.5,1995
南,无电梯,高楼层(共6层),三佳苑,1室1厅,闵行,258,毛坯,57.03,1995
南,有电梯,中楼层(共27层),中山大厦,3室2厅,虹口,605,简装,103.59,1995
南,无电梯,高楼层(共6层),汇成二村,2室1厅,徐汇,350,简装,63.7,1995
南,有电梯,低楼层(共18层),金地自在城(二期),3室2厅,松江,430,毛坯,128.88,1995
南,无电梯,高楼层(共6层),水塘小区,2室1厅,普陀,243,简装,54.81,1995
南,,中楼层(共18层),海尚墅林苑,2室2厅,奉贤,160,简装,86.58,1995
南,无电梯,高楼层(共6层),国和路611弄,2室1厅,杨浦,260,其他,53.98,1995
南,有电梯,低楼层(共7层),大桥花苑,1室1厅,浦东,235,简装,44.7,1995
南,无电梯,高楼层(共6层),曙光新苑,3室2厅,奉贤,275,其他,111,1995
南,有电梯,低楼层(共14层),名仕豪庭(公寓),2室2厅,松江,310,毛坯,89.69,1995
南,无电梯,中楼层(共6层),汇丽苑,3室2厅,浦东,450,毛坯,122,1995
南,,高楼层(共18层),中建锦绣天地,3室2厅,青浦,650,毛坯,88.6,1995
南,有电梯,低楼层(共23层),香梅花园(三-五期),1室2厅,浦东,680,精装,82.01,1995
南北,无电梯,低楼层(共6层),菊泉新城(菊盛路50弄),2室1厅,宝山,275,精装,79.17,1995
南,有电梯,高楼层(共24层),联洋年华,1室2厅,浦东,730,其他,73.76,1995
南,无电梯,中楼层(共6层),香山新村东南街坊,2室1厅,浦东,270,其他,51.66,1995
南,有电梯,中楼层(共7层),虹光公寓,3室2厅,虹口,730,精装,106.6,1995
南北,无电梯,低楼层(共6层),莲浦新苑,3室2厅,闵行,698,精装,135.55,1995
南,有电梯,高楼层(共26层),海珀旭晖酒店式公寓,1室2厅,徐汇,550,精装,67.88,1995
南,有电梯,高楼层(共11层),中虹花园锦绣文华,2室1厅,虹口,750,精装,96.65,1995
南,有电梯,低楼层(共12层),三湘世纪花城,3室2厅,杨浦,830,简装,126.15,1995
南,有电梯,低楼层(共17层),好世鹿鸣苑,1室1厅,闵行,465,精装,64.58,1995
南,有电梯,高楼层(共18层),田林十四村,1室1厅,徐汇,320,精装,45.34,1995
东,有电梯,中楼层(共28层),云海苑,4室2厅,静安,1899,简装,197.97,1995
南北,有电梯,20层2006年建板楼),远中风华园(公寓),3室2厅,静安,1840,精装,160.82,
南,有电梯,中楼层(共18层),阳光花城,2室2厅,浦东,650,毛坯,97.62,1995
南,有电梯,中楼层(共31层),阳光美景城,3室2厅,闵行,848,精装,143.72,1995
南北,有电梯,高楼层(共7层),汇元坊,3室2厅,杨浦,860,精装,131.53,1995
南北,有电梯,低楼层(共16层),布鲁斯小镇(二期),2室2厅,浦东,255,毛坯,97,1995
南,无电梯,高楼层(共6层),桃林一小区,3室1厅,浦东,850,简装,119.54,1995
南,有电梯,中楼层(共14层),金东名苑,2室2厅,浦东,545,精装,86,1995
南,有电梯,高楼层(共12层),花木苑,3室2厅,浦东,900,精装,146.21,1995
南,,低楼层(共15层),虞泽苑,3室2厅,浦东,550,毛坯,116,1995
南,无电梯,高楼层(共6层),鹤北新村,2室1厅,闵行,265,简装,69.8,1995
南,有电梯,低楼层(共26层),瑞虹新城怡庭,2室2厅,虹口,1010,精装,102.38,1995
南,无电梯,中楼层(共6层),财大小区,2室1厅,杨浦,330,简装,59.5,1995
南,有电梯,高楼层(共12层),南洋新都,3室2厅,长宁,860,简装,127.42,1995
南,,低楼层(共10层),佳兆业珊瑚湾(公寓),1室1厅,奉贤,93,精装,50.57,1995
南,无电梯,中楼层(共6层),洋泾花园城,3室2厅,浦东,770,简装,128.49,1995
南,无电梯,低楼层(共7层),华佳花园,2室2厅,浦东,405,精装,77.36,1995
南,有电梯,高楼层(共8层),毕加索小镇(一期)(公寓),3室2厅,浦东,780,其他,138,1995
南,无电梯,高楼层(共7层),眉州路515弄,2室1厅,杨浦,295,精装,52.91,1995
南,,低楼层(共6层),宜达新居,1室2厅,青浦,210,毛坯,60.63,1995
南,有电梯,低楼层(共17层),浦江宝邸,1室1厅,闵行,170,毛坯,59.99,1995
南,无电梯,低楼层(共6层),罗山花苑,2室2厅,浦东,695,精装,69.09,1995
南,有电梯,低楼层(共11层),万科阳光苑,3室2厅,闵行,572,其他,139.24,1995
南,无电梯,低楼层(共6层),新世纪花苑(二期)(浦东),1室1厅,浦东,232,简装,48.13,1995
南,无电梯,高楼层(共6层),葑润华庭,3室2厅,宝山,430,毛坯,110.46,1995
南,有电梯,低楼层(共30层),复地新都国际,1室1厅,闸北,630,精装,69.59,1995
南,无电梯,高楼层(共6层),长宁支路318弄,2室1厅,长宁,355,简装,57.6,1995
南,有电梯,低楼层(共16层),万邦都市花园,3室2厅,浦东,900,简装,127.3,1995
南,无电梯,低楼层(共6层),汇成五村,1室1厅,徐汇,235,毛坯,36.2,1995
东,无电梯,中楼层(共7层),蒙自路395弄,1室1厅,黄浦,230,简装,31.4,1995
南,有电梯,高楼层(共14层),黄兴绿园,3室2厅,杨浦,880,精装,129.09,1995
南北,有电梯,低楼层(共22层),徐汇苑,3室2厅,徐汇,2120,精装,207,1995
南北,有电梯,高楼层(共35层),永业公寓,3室2厅,黄浦,1580,精装,143.39,1995
南,无电梯,高楼层(共6层),水电新村,1室2厅,杨浦,260,精装,57.62,1995
南,,中楼层(共11层),祥安菊苑,3室2厅,浦东,250,其他,126.58,1995
南北,无电梯,低楼层(共6层),梅陇四村,2室1厅,徐汇,320,其他,64.58,1995
南,,高楼层(共18层),翔和雅苑,2室1厅,嘉定,260,毛坯,69.6,1995
南,有电梯,低楼层(共11层),华泾绿苑,1室1厅,徐汇,310,毛坯,64.56,1995
